Price,Key Features ,attr - Key Feature 1 > ,Processor: 11th Gen Intel Core i5-1135G7,attr -Key Feature 2 > ,RAM: 8GB Soldered DDR4,attr -Key Feature 3 > ,Storage: 512GB SSD,attr -Key Feature 4 > ,GPU: GeForce MX350 2GB GDDR5,attr -Key Feature 5 > ,Display: 15.6-Inch FHD,Laptop,Model,IdeaPad 3 15ITL6,Processor ,"Intel Core i5-1135G7 (4C / 8T, 2.4 / 4.2GHz, 8MB)
Intel SoC Platform Chipset",Memory,"8GB Soldered DDR4-3200
One memory soldered to systemboard, one DDR4 SO-DIMM slot, dual-channel capable
Up to 16GB (8GB soldered + 8GB SO-DIMM) DDR4-3200 offering",Storage,"512GB SSD M.2 2280 PCIe 3.0x4 NVMe

Model with 45Wh battery: one drive, 1x M.2 SSD
• M.2 2242 SSD up to 512GB
• M.2 2280 SSD up to 1TB",Graphics,NVIDIA GeForce MX350 2GB GDDR5,Display,"15.6"" FHD (1920x1080) TN 250nits Anti-glare (4 Sided Narrow Bezel)",I/O Ports,"1x USB 2.0
1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (support data transfer only)
1x HDMI 1.4b
1x Card reader
1x Headphone / microphone combo jack (3.5mm)
1x Power connector",Adapter,"65W Round Tip (2-pin, Wall-mount)",Audio,"High Definition (HD) Audio, Realtek ALC3287 codec
Stereo speakers, 1.5W x2, Dolby Audio",Backlit keyboard,"Backlit, English (EU)",Battery,"Integrated 45Wh (Getting more battery backup than Slim 3i 5th Gen Model)

Model with 45Wh battery:
MobileMark 2018: 7.5 hr
Local video (1080p) [email protected]: 12 hr",Bluetooth,BT5.0,Color,Arctic Grey,Extra M.2 Slot,N/A,Operating System,"Windows 11 Home 64, English",Special Feature,"Firmware TPM 2.0
Touch Style
Camera privacy shutter
ErP Lot 3
RoHS compliant",Supported SSD Type,M.2 NVMe,WebCam,720p with Privacy Shutter,Weight,1.65 kg (3.64 lbs) ,Wi-Fi,"Wireless 11ac, 2x2",Warranty,3 years (Battery+ adapter 1 Year),Key Features ,attr - Key Feature 1 > ,Processor: 11th Gen Intel Core i5-1135G7,attr -Key Feature 2 > ,RAM: 8GB Soldered DDR4,attr -Key Feature 3 > ,Storage: 512GB SSD,attr -Key Feature 4 > ,GPU: GeForce MX350 2GB GDDR5,attr -Key Feature 5 > ,Display: 15.6-Inch FHD,Laptop,Model,IdeaPad 3 15ITL6,Processor ,"Intel Core i5-1135G7 (4C / 8T, 2.4 / 4.2GHz, 8MB)
Intel SoC Platform Chipset",Memory,"8GB Soldered DDR4-3200
One memory soldered to systemboard, one DDR4 SO-DIMM slot, dual-channel capable
Up to 16GB (8GB soldered + 8GB SO-DIMM) DDR4-3200 offering",Storage,"512GB SSD M.2 2280 PCIe 3.0x4 NVMe

Model with 45Wh battery: one drive, 1x M.2 SSD
• M.2 2242 SSD up to 512GB
• M.2 2280 SSD up to 1TB",Graphics,NVIDIA GeForce MX350 2GB GDDR5,Display,"15.6"" FHD (1920x1080) TN 250nits Anti-glare (4 Sided Narrow Bezel)",I/O Ports,"1x USB 2.0
1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (support data transfer only)
1x HDMI 1.4b
1x Card reader
1x Headphone / microphone combo jack (3.5mm)
1x Power connector",Adapter,"65W Round Tip (2-pin, Wall-mount)",Audio,"High Definition (HD) Audio, Realtek ALC3287 codec
Stereo speakers, 1.5W x2, Dolby Audio",Backlit keyboard,"Backlit, English (EU)",Battery,"Integrated 45Wh (Getting more battery backup than Slim 3i 5th Gen Model)

Model with 45Wh battery:
MobileMark 2018: 7.5 hr
Local video (1080p) [email protected]: 12 hr",Bluetooth,BT5.0,Color,Arctic Grey,Extra M.2 Slot,N/A,Operating System,"Windows 11 Home 64, English",Special Feature,"Firmware TPM 2.0
Touch Style
Camera privacy shutter
ErP Lot 3
RoHS compliant",Supported SSD Type,M.2 NVMe,WebCam,720p with Privacy Shutter,Weight,1.65 kg (3.64 lbs) ,Wi-Fi,"Wireless 11ac, 2x2",Warranty,3 years (Battery+ adapter 1 Year)
80500.00,11th Gen Intel Core i5-1135G7,8GB Soldered DDR4,512GB SSD,GeForce MX350 2GB GDDR5,15.6-Inch FHD,"one drive, 1x M.2 SSD
• M.2 2242 SSD up to 512GB
• M.2 2280 SSD up to 1TB",MobileMark 2018,11th Gen Intel Core i5-1135G7,8GB Soldered DDR4,512GB SSD,GeForce MX350 2GB GDDR5,15.6-Inch FHD,"one drive, 1x M.2 SSD
• M.2 2242 SSD up to 512GB
• M.2 2280 SSD up to 1TB",MobileMark 2018
75000.00,11th Gen Intel Core i5-1135G7,8GB Soldered DDR4,512GB SSD,Intel Iris Xe,15.6-Inch FHD,MobileMark 2018,11th Gen Intel Core i5-1135G7,8GB Soldered DDR4,512GB SSD,Intel Iris Xe,15.6-Inch FHD,MobileMark 2018
54500.00,11TH Gen Intel Core i3-1115G4,4GB Soldered DDR4,256GB SSD,Intel UHD,15.6-Inch FHD,MobileMark 2018,11TH Gen Intel Core i3-1115G4,4GB Soldered DDR4,256GB SSD,Intel UHD,15.6-Inch FHD,MobileMark 2018
69800.00,11th Gen Intel Core i5-1135G7,8GB DDR4,256 SSD,Intel Iris Xe,14.0-Inch FHD,"Trusted Platform Module 2.0
English International Non-Backlit Keyboard
Dell Essential Backpack 15″",3.61 lbs (1.64kg)*,11th Gen Intel Core i5-1135G7,8GB DDR4,256 SSD,Intel Iris Xe,14.0-Inch FHD,"Trusted Platform Module 2.0
English International Non-Backlit Keyboard
Dell Essential Backpack 15″",3.61 lbs (1.64kg)*
45500.00,10th Gen Core i3,8GB DDR4,256GB SSD,Integrated Intel UHD Graphics,14-inch HD,"9 LED Backlit, 220nits, Non-reflective Anti-glare display","Bluetooth® 5.0
Version","Gigabit Ethernet LAN
speed","19V DC, 3.42A, 65W, Input",328 x 224.8 x 18.9 mm,2010 tested,10th Gen Core i3,8GB DDR4,256GB SSD,Integrated Intel UHD Graphics,14-inch HD,"9 LED Backlit, 220nits, Non-reflective Anti-glare display","Bluetooth® 5.0
Version","Gigabit Ethernet LAN
speed","19V DC, 3.42A, 65W, Input",328 x 224.8 x 18.9 mm,2010 tested
88000.00,Intel® Core™ i5-1240P Processor,DDR4 8GB,512GB M.2 NVMe™ PCIe® 3.0 SSD,Intel Iris Xᵉ Graphics (Intel Iris Xᵉ Graphics is only available in models with Intel® Core™ i5/i7/i9 processors and dual-channel memory.),15.6-inch FHD (1920 x 1080) 16,"9 aspect ratio, 60Hz refresh rate","19V DC, 3.42A, 65W, Input",Intel® Core™ i5-1240P Processor,DDR4 8GB,512GB M.2 NVMe™ PCIe® 3.0 SSD,Intel Iris Xᵉ Graphics (Intel Iris Xᵉ Graphics is only available in models with Intel® Core™ i5/i7/i9 processors and dual-channel memory.),15.6-inch FHD (1920 x 1080) 16,"9 aspect ratio, 60Hz refresh rate","19V DC, 3.42A, 65W, Input"
173000.00,Intel Core i7-12700H,16GB Soldered LPDDR5-4800,512GB SSD M.2,NVIDIA GeForce MX550 2GB GDDR6,"14"" 2.8K (2880x1800)",MobileMark [email protected],Intel Core i7-12700H,16GB Soldered LPDDR5-4800,512GB SSD M.2,NVIDIA GeForce MX550 2GB GDDR6,"14"" 2.8K (2880x1800)",MobileMark [email protected]
193000.00,Intel Core i7-1260P,16GB Soldered LPDDR5-4800,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,Integrated Intel Iris Xe Graphics,"13.3"" 2.5K (2560x1600) IPS 400nits Anti-glare, 100% sRGB, 90Hz, Dolby Vision, Eyesafe","10.1 hr
Local video (1080p) [email protected]",Intel Core i7-1260P,16GB Soldered LPDDR5-4800,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,Integrated Intel Iris Xe Graphics,"13.3"" 2.5K (2560x1600) IPS 400nits Anti-glare, 100% sRGB, 90Hz, Dolby Vision, Eyesafe","10.1 hr
Local video (1080p) [email protected]"
258000.00,Intel Core i7-1260P,16GB Soldered LPDDR5-5200,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,Integrated Intel Iris Xe Graphics,"14"" 4K (3840x2400) OLED 400nits Glossy, 100% DCI-P3, DisplayHDR 500, Dolby Vision, Glass, Touch",MobileMark [email protected],Intel Core i7-1260P,16GB Soldered LPDDR5-5200,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,Integrated Intel Iris Xe Graphics,"14"" 4K (3840x2400) OLED 400nits Glossy, 100% DCI-P3, DisplayHDR 500, Dolby Vision, Glass, Touch",MobileMark [email protected]
253000.00,Intel Core i7-1280P,16GB Soldered LPDDR5-5200,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,Integrated Intel Iris Xe Graphics,"14"" 2.8K (2880x1800) OLED 400nits Glossy, 100% DCI-P3, 90Hz, Display HDR 500, Dolby Vision, Glass, Touch",MobileMark 20[email protected],Intel Core i7-1280P,16GB Soldered LPDDR5-5200,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,Integrated Intel Iris Xe Graphics,"14"" 2.8K (2880x1800) OLED 400nits Glossy, 100% DCI-P3, 90Hz, Display HDR 500, Dolby Vision, Glass, Touch",MobileMark 20[email protected]
258000.00,Intel Core i7-12700H,8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800,512GB SSD M.2 2280 PCIe 4.0x4 NVMe,NVIDIA GeForce RTX 3060 6GB GDDR6,"16"" WQXGA (2560x1600) IPS 500nits Anti-glare",MobileMark 2018,Intel Core i7-12700H,8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800,512GB SSD M.2 2280 PCIe 4.0x4 NVMe,NVIDIA GeForce RTX 3060 6GB GDDR6,"16"" WQXGA (2560x1600) IPS 500nits Anti-glare",MobileMark 2018
263000.00,Intel Core i7-12700H,8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,NVIDIA GeForce RTX 3070 8GB GDDR6,"16"" WQXGA (2560x1600) IPS 500nits Anti-glare",MobileMark 2018,Intel Core i7-12700H,8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,NVIDIA GeForce RTX 3070 8GB GDDR6,"16"" WQXGA (2560x1600) IPS 500nits Anti-glare",MobileMark 2018
258000.00,Intel Core i7-12700H,2x 8GB SO-DIMM DDR5-4800,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,NVIDIA GeForce RTX 3060 6GB GDDR6,"16"" WQXGA (2560x1600) IPS 500nits Anti-glare",4.01 hr (discrete mode) or 6.55 hr (hybrid mode),Intel Core i7-12700H,2x 8GB SO-DIMM DDR5-4800,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,NVIDIA GeForce RTX 3060 6GB GDDR6,"16"" WQXGA (2560x1600) IPS 500nits Anti-glare",4.01 hr (discrete mode) or 6.55 hr (hybrid mode)
248000.00,Intel Core i7-12700H,2x 8GB SO-DIMM DDR5-4800,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,NVIDIA GeForce RTX 3060 6GB GDDR6,"15.6"" FHD (1920x1080) IPS 300nits Anti-glare, 45% NTSC, 144Hz",MobileMark 2018,Intel Core i7-12700H,2x 8GB SO-DIMM DDR5-4800,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,NVIDIA GeForce RTX 3060 6GB GDDR6,"15.6"" FHD (1920x1080) IPS 300nits Anti-glare, 45% NTSC, 144Hz",MobileMark 2018
253000.00,Intel Core i7-12700H,2x 8GB SO-DIMM DDR5-4800,512GB SSD M.2 2280 PCIe 4.0x4 NVMe,NVIDIA GeForce RTX 3070 8GB GDDR6,"15.6"" WQHD (2560x1440) IPS 300nits Anti-glare",Two M.2 2280 PCIe 4.0 x4 slots,MobileMark 2018,Intel Core i7-12700H,2x 8GB SO-DIMM DDR5-4800,512GB SSD M.2 2280 PCIe 4.0x4 NVMe,NVIDIA GeForce RTX 3070 8GB GDDR6,"15.6"" WQHD (2560x1440) IPS 300nits Anti-glare",Two M.2 2280 PCIe 4.0 x4 slots,MobileMark 2018
84500.00,Intel Core i5-1235U,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe 4.0x4 NVMe,Intel Iris Xe Graphics,"15.6"" FHD (1920x1080) IPS 300nits Anti-glare",01977476359,"one drive, 1x M.2 SSD 
• M.2 2242 SSD up to 1TB 
• M.2 2280 SSD up to 1TB""","one M.2 slot 
• One M.2 2280 PCIe 4.0 x4 slot""",MobileMark 2018,Intel Core i5-1235U,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe 4.0x4 NVMe,Intel Iris Xe Graphics,"15.6"" FHD (1920x1080) IPS 300nits Anti-glare",01977476359,"one drive, 1x M.2 SSD 
• M.2 2242 SSD up to 1TB 
• M.2 2280 SSD up to 1TB""","one M.2 slot 
• One M.2 2280 PCIe 4.0 x4 slot""",MobileMark 2018
75500.00,Intel Core i5-1235U,8GB Soldered DDR4-3200,256GB SSD M.2 2242 PCIe 4.0x4 NVMe,Intel Iris Xe Graphics,"14"" FHD (1920x1080) TN 250nits Anti-glare",01977476359,"one drive, 1x M.2 SSD 
• M.2 2242 SSD up to 1TB
• M.2 2280 SSD up to 1TB","one M.2 slot 
• One M.2 2280 PCIe 4.0 x4 slot",MobileMark 2018,Intel Core i5-1235U,8GB Soldered DDR4-3200,256GB SSD M.2 2242 PCIe 4.0x4 NVMe,Intel Iris Xe Graphics,"14"" FHD (1920x1080) TN 250nits Anti-glare",01977476359,"one drive, 1x M.2 SSD 
• M.2 2242 SSD up to 1TB
• M.2 2280 SSD up to 1TB","one M.2 slot 
• One M.2 2280 PCIe 4.0 x4 slot",MobileMark 2018
99500.00,Intel Core i7-1165G7,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,Integrated Intel Iris Xe Graphics Functions as UHD Graphics,"15.6"" FHD (1920x1080) TN 250nits Anti-glare",01977476359,"one drive, 1x M.2 SSD 
• M.2 2242 SSD up to 512GB 
• M.2 2280 SSD up to 1TB""","one M.2 slot 
• One M.2 2280 PCIe 3.0 x4 slot""",MobileMark 2018,Intel Core i7-1165G7,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,Integrated Intel Iris Xe Graphics Functions as UHD Graphics,"15.6"" FHD (1920x1080) TN 250nits Anti-glare",01977476359,"one drive, 1x M.2 SSD 
• M.2 2242 SSD up to 512GB 
• M.2 2280 SSD up to 1TB""","one M.2 slot 
• One M.2 2280 PCIe 3.0 x4 slot""",MobileMark 2018
53500.00,Intel Core i3-1115G4,4GB Soldered DDR4-3200,"1TB HDD 5400rpm 2.5""",Integrated Intel UHD Graphics,"15.6"" FHD (1920x1080) TN 250nits Anti-glare",01977476359,"up to two drives, 1x 2.5"""" HDD + 1x M.2 SSD 
• 2.5"""" HDD up to 1TB 
• M.2 2242 SSD up to 512GB
• M.2 2280 SSD up to 1TB""","one 2.5"""" drive slot + one M.2 slot 
• One 2.5"""" SATA HDD slot
• One M.2 2280 PCIe 3.0 x4 slot""",MobileMark 2018,Intel Core i3-1115G4,4GB Soldered DDR4-3200,"1TB HDD 5400rpm 2.5""",Integrated Intel UHD Graphics,"15.6"" FHD (1920x1080) TN 250nits Anti-glare",01977476359,"up to two drives, 1x 2.5"""" HDD + 1x M.2 SSD 
• 2.5"""" HDD up to 1TB 
• M.2 2242 SSD up to 512GB
• M.2 2280 SSD up to 1TB""","one 2.5"""" drive slot + one M.2 slot 
• One 2.5"""" SATA HDD slot
• One M.2 2280 PCIe 3.0 x4 slot""",MobileMark 2018
55500.00,11th Gen Intel Core i3-1115G4,4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200,"1 TB HDD 5400rpm 2.5""",Integrated Intel UHD Graphics,14 Inch FHD,"up to two drives, 1x 2.5"" HDD + 1x M.2 SSD
• 2.5"" HDD up to 1TB
• M.2 2242 SSD up to 512GB
• M.2 2280 SSD up to 512GB","one 2.5"" drive slot + one M.2 slot
• One 2.5"" SATA HDD slot
• One M.2 2280 PCIe 3.0 x4 slot",MobileMark 2018,11th Gen Intel Core i3-1115G4,4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200,"1 TB HDD 5400rpm 2.5""",Integrated Intel UHD Graphics,14 Inch FHD,"up to two drives, 1x 2.5"" HDD + 1x M.2 SSD
• 2.5"" HDD up to 1TB
• M.2 2242 SSD up to 512GB
• M.2 2280 SSD up to 512GB","one 2.5"" drive slot + one M.2 slot
• One 2.5"" SATA HDD slot
• One M.2 2280 PCIe 3.0 x4 slot",MobileMark 2018
