Price,Brand,Processor Brand,Processor Model,Generation,Processor Base Frequency,Processor Max Frequency,Processor Core,Processor Thread,CPU Cache,RAM,RAM Type,Storage Capacity,Display Size,Graphics Memory,Battery Capacity
142000,Apple,Intel,NULL,NULL,2.9,4.6,14,16,2,8GB,DDR4,512GB SSD,13.3,6GB,50
182000,Asus,AMD,Ryzen 7,4th Gen,3,4.2,8,12,8,16GB,DDR4,512GB SSD,15.6,4GB,90
71990,Asus,Intel,Core i5,11th Gen,3,4.2,8,12,8,8GB,LPDDR4,StorageGB SSD,14,6GB,37
70990,Asus,Intel,Core i5,11th Gen,3,4.2,NULL,16,8,8GB,LPDDR4,StorageGB SSD,14,NULL,38
71990,Asus,Intel,Core i5,11th Gen,3,4.2,NULL,16,8,8GB,LPDDR4,StorageGB SSD,14,NULL,37
190000,Microsoft,Intel,Core i7,11th Gen,3,4.8,8,20,12,16GB,LPDDR4,512GB SSD,13.5,6GB,47
44500,HP,Intel,Pentium Silver N5000,9th Gen,1.1,3.1,4,16,4,4GB,DDR4,1TBGB SSD,15.6,Shared,41
56000,DELL,Intel,Core i3,11th Gen,1.6,4.1,8,16,6,8GB,DDR4,256GB SSD,15.6,16GB,41
54500,Dell,Intel,Core i3,11th Gen,3,4.1,8,20,6,8GB,DDR4,1TBGB SSD,15.6,4GB,41
89990,Avita,Intel,Core i5,10th Gen,1.6,4.2,12,20,6,8GB,DDR4,512GB SSD,14,Shared,37
89990,Avita,Intel,Core i5,10th Gen,1.6,4.2,8,16,6,8GB,DDR4,512GB SSD,14,16GB,37
89500,Avita,Intel,Core i5,10th Gen,1.6,4.2,8,16,6,8GB,DDR4,512GB SSD,14,8GB,37
158000,Asus,Intel,Core i7,11th Gen,2.8,4.7,14,12,12,16GB,LPDDR4,512GB SSD,14,8GB,63
135000,Asus,Intel,Core i5,11th Gen,2.4,4.2,8,13,8,8GB,LPDDR4,512GB SSD,14,6GB,63
149000,Asus,AMD,Ryzen 7,6th Gen,2.4,4.7,NULL,16,20,16GB,DDR5,512GB SSD,16,NULL,70
149000,Asus,AMD,Ryzen 7,6th Gen,2.4,4.7,10,20,12,16GB,DDR5,512GB SSD,16,Shared,70
119000,Asus,Intel,Core i7,11th Gen,2.8,4.7,NULL,20,12,8GB,DDR4,512GB SSD,15.6,NULL,42
102500,Asus,Intel,Core i5,11th Gen,2.4,4.2,24,20,8,8GB,DDR4,512GB SSD,15.6,8GB,42
192000,ASUS,AMD,Ryzen 7,6th Gen,2.4,4.7,10,20,20,16GB,DDR5,512GB SSD,15.6,6GB,41
169500,ASUS,AMD,Ryzen 7,6th Gen,2.4,4.7,2,16,20,16GB,DDR5,512GB SSD,15.6,Shared,90
144000,ASUS,AMD,Ryzen 7,6th Gen,2.4,4.7,4,20,20,8GB,DDR5,512GB SSD,15.6,Shared,90
58500,Asus,AMD,Ryzen 3,3th Gen,2.1,3.5,10,20,5,4GB,DDR4,512GB SSD,15.6,4GB,42
160000,ASUS,Intel,Core i7,10th Gen,2.4,4.9,12,20,8,16GB,LDDR3,1TBGB SSD,14,Shared,66
115000,ASUS,Intel,Core i7,11th Gen,2.8,4.7,12,20,12,16GB,DDR4,512GB SSD,14,Integrated,50
87000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,10,16,8,8G,DDR4,512GB SSD,14,2GB,50
64500,ASUS,Intel,Core i3,11th Gen,3,4.1,10,8,6,8GB,DDR4,512GB SSD,15.6,Shared,42
107000,ASUS,Intel,Core i7,11th Gen,2.8,4.7,14,8,12,8GB,DDR4,StorageGB SSD,14,8GB,42
118000,ASUS,Intel,Core i7,11th Gen,2.8,4.7,14,16,12,8GB,DDR4,StorageGB SSD,14,6GB,42
85000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,14,20,8,8GB,DDR4,512GB SSD,14,6GB,42
71990,ASUS,Intel,Core i5,11th Gen,2.4,4.2,14,16,8,8GB,LPDDR4,StorageGB SSD,14,2GB,37
85000,MSI,AMD,Ryzen 7,5th Gen,1.8,4.3,6,16,12,8GB,DDR4,512GB SSD,14,4GB,39
116500,MSI,Intel,Core i5,11th Gen,2.7,4.5,4,16,12,8GB,DDR4,512GB SSD,15.6,4GB,51
88000,Lenovo,Intel,Core i5,11th Gen,2.4,4.2,8,16,12,8GB,DDR4,512GB SSD,14,Shared,56
78000,Lenovo,AMD,Ryzen 5,5th Gen,2.1,4,,20,16,8GB,DDR4,512GB SSD,14,,56
87000,HP,Intel,Core i5,11th Gen,2.4,4.2,2,20,12,8GB,DDR4,512GB SSD,15.6,Shared,45
78900,HP,AMD,Ryzen 5-5500U,5th Gen,2.1,4,2,20,8,8GB,DDR4,512GB SSD,14,Shared,43
79500,HP,Intel,Core i5,11th Gen,2.6,4.5,2,20,12,8GB,DDR4,512GB SSD,14,Shared,43
242500,HP,AMD,Ryzen 9,5th Gen,2.6,4.6,2,20,16,16GB,DDR4,1TBGB SSD,16.1,Shared,83
164000,HP,Intel,Core i5,11th Gen,2.4,4.2,2,24,8,8GB,LPDDR4,512GB SSD,13.3,Shared,56
71000,HP,AMD,Ryzen 5,5th Gen,2.6,4.3,2,32,16,8GB,DDR4,512GB SSD,15.6,Shared,41
63000,HP,AMD,Ryzen 3,5th Gen,2.6,3.8,2,32,16,8GB,DDR4,512GB SSD,15.6,Shared,41
78000,HP,Intel,Core i5,11th Gen,2.4,4.2,2,32,8,8GB,DDR4,512GB SSD,14,Shared,41
138000,DELL,Intel,Core i7,11th Gen,2.8,4.7,2,32,12,8GB,DDR4,M.2GB SSD,14,Shared,42
99500,DELL,Intel,Core i7,12th Gen,2.6,4.7,4,16,24,8GB,DDR4,512GB SSD,15.6,Shared,41
81000,DELL,Intel,Core i5,12th Gen,2.4,4.4,6,16,12,8GB,DDR4,512GB SSD,15.6,Shared,41
86500,Dell,Intel,Core i5,11th Gen,2.4,4.2,4,8,8,8GB,DDR4,512GB SSD,15.6,Shared,41
170000,Dell,Intel,Core i7,10th Gen,2.6,5,4,4,12,16GB,DDR4,512GB SSD,15.6,Shared,86
185000,Asus,Intel,Core i7,11th Gen,2.8,4.7,4,2,24,16GB,LPDDR4,1TBGB SSD,14,Shared,70
83000,Asus,Intel,Core i5,11th Gen,2.4,4.2,6,14,12,8GB,DDR4,NULL,15.6,Shared,42
118000,ASUS,AMD,Ryzen 5,4th Gen,3,4,4,4,8,8GB,DDR4,512GB SSD,15.6,2GB,48
107000,ASUS,Intel,Core i7,11th Gen,2.8,4.7,2,4,12,8GB,DDR4,512GB SSD,15.6,Shared,42
85000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,2,20,8,8GB,DDR4,512GB SSD,15.6,Shared,42
94000,ACER,AMD,Ryzen 5,7th Gen,2,4.5,2,20,16,8GB,DDR4,512GB SSD,14,Shared,50
110000,ACER,Intel,Core i5,12th Gen,2.4,4.4,2,4,12,16GB,LPDDR4,512GB SSD,14,Shared,56
185000,Acer,Intel,Core i7,11th Gen,2.3,4.6,2,4,24,16GB,DDR4,512GB SSD,15.6,Shared,59
79000,Acer,Intel,Core i5,12th Gen,3.3,4.4,2,4,12,8GB,DDR4,512GB SSD,15.6,Shared,40
60000,ACER,Intel,Core i3,13th Gen,2.1,3.8,2,4,8,8GB,DDR4,512GB SSD,15.6,Shared,40
68000,Acer,AMD,Ryzen 5,7th Gen,2.8,4.3,2,4,16,8GB,DDR4,512GB SSD,15.6,Shared,40
70990,Acer,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,LPDDR4,StorageGB SSD,14,Shared,37
70990,HP,Intel,Core i5,11th Gen,2.4,4.2,2,4,8,8GB,LPDDR4,StorageGB SSD,14,Shared,37
70950,Acer,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,LPDDR4,StorageGB SSD,14,Shared,37
70950,HP,Intel,Core i5,11th Gen,2.4,4.2,2,4,8,8GB,LPDDR4,StorageGB SSD,14,Shared,37
70990,Acer,Intel,Core i5,11th Gen,2.4,4.2,2,4,8,8GB,LPDDR4,StorageGB SSD,14,Shared,37
132000,HP,AMD,Ryzen 5,5th Gen,2.4,4.2,2,8,16,8GB,DDR4,512GB SSD,16.1,Shared,70
53000,Dell,Intel,Core i3,11th Gen,3,4.1,2,8,6,4GB,DDR4,256GB SSD,15.6,Shared,41
258000,LENOVO,Intel,Core i7,12th Gen,2.1,4.7,2,12,24,16GB,LPDDR5,1TBGB SSD,14,Shared,75
260000,Lenovo,Intel,Core i7,11th Gen,3,4.8,2,12,24,16GB,LPDDR4,1TBGB SSD,14,Shared,60
119000,Asus,Intel,Core i5,11th Gen,3.1,4.4,4,8,8,16GB,DDR4,512GBM.2 SSD,15.6,Shared,50
62000,ASUS,Intel,Core i3,11th Gen,3,4.1,2,8,6,4GB,DDR4,1TBGB SSD,15.6,Shared,42
33490,Toshiba,Intel,Celeron 5205U,9th Gen,1.9,3.8,2,8,2,4GB,DDR4,256GB SSD,14,Shared,45
46500,TOSHIBA,Intel,Core i3,10th Gen,2.1,4.1,2,8,4,8GB,DDR4,256GB SSD,14,Shared,45
35500,TOSHIBA,Intel,Celeron 5205U,9th Gen,1.9,3.8,2,8,2,4GB,DDR4,512GB SSD,14,Shared,45
103500,MSI,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,LPDDR4,LPDDR4,512GB SSD,14,Shared,52
114500,MSI,AMD,Ryzen 5,5th Gen,2.4,4.2,2,8,16,8GB,DDR4,512GB SSD,15.6,Shared,53
102500,HP,AMD,Ryzen 5,5th Gen,2.4,4.2,2,16,16,8,DDR4,512GB SSD,13.3,Shared,51
215500,HP,Intel,Core i7,11th Gen,2.4,4.7,2,16,12,16GB,LPDDR4,1TBGB SSD,13.3,Shared,56
69500,ASUS,Intel,Core i7,10th Gen,1.2,3.4,2,4,4,4GB,DDR4,512GB SSD,15.6,Shared,37
63000,ASUS,Intel,Core i5,10th Gen,1,3.6,2,8,6,8GB,DDR4,1TBGB SSD,15.6,Shared,37
65000,ASUS,Intel,Core i5,10th Gen,1,3.6,2,12,6,4GB,DDR4,1TBGB SSD,15.6,Shared,37
49000,ASUS,Intel,Core i3,10th Gen,1.2,3.4,2,8,4,8GB,DDR4,1TBGB SSD,15.6,Shared,37
49000,ASUS,Intel,Core i3,10th Gen,1.2,3.4,2,8,4,4GB,DDR4,1TBGB SSD,15.6,Shared,37
68000,ASUS,Intel,Core i5,10th Gen,1,3.6,2,8,6,8GB,DDR4,1TBGB SSD,15.6,Shared,37
133500,ASUS,AMD,Ryzen 7,4th Gen,2.4,4.2,2,8,12,16GB,DDR4,512GB SSD,17.3,Shared,48
121000,ASUS,AMD,Ryzen 5,4th Gen,3,4,2,8,11,8GB,DDR4,512GB SSD,15.6,Shared,48
128000,ASUS,AMD,Ryzen 7,4th Gen,2.9,4.2,2,8,8,16GB,DDR4,512GB SSD,15.6,Shared,48
176000,ASUS,AMD,Ryzen 7,5th Gen,2.4,4.4,2,4,20,16GB,DDR4,512GB SSD,15.6,Shared,90
146000,ASUS,Intel,Core i7,11th Gen,2.7,4.5,2,8,12,8GB,DDR4,512GB SSD,15.6,Shared,48
133500,ASUS,Intel,Core i5,11th Gen,2.7,4.5,2,8,12,16GB,DDR4,512GB SSD,15.6,Shared,48
93000,ASUS,Intel,Core i7,11th Gen,2.8,4.7,2,8,12,RAM:,DDR4,StorageGB SSD,15.6,Shared,37
68900,ASUS,Intel,Core i3,11th Gen,3,4.1,2,4,6,4GB,DDR4,512GB SSD,14,Shared,37
62000,ASUS,Intel,Core i3,11th Gen,3,4.1,2,8,6,4GB,DDR4,1TBGB SSD,14,Shared,42
142000,Apple,Apple,"M1 chip
8-core",Cth Gen,3,4.1,2,8,20,8GB,DDR4,256GB SSD,13.3,Shared,42
155000,Apple,Apple,"M1 chip
8-core",Cth Gen,3,4.1,2,8,20,8GB,DDR4,512GB SSD,13.3,Shared,58
186000,Apple,Apple,M2 chip,"
th Gen",3,4.1,2,6,20,8GB,DDR4,512GB SSD,13.3,Shared,58
142000,Apple,Apple,"M1 chip
8-core",Cth Gen,3,4.1,2,8,20,8GB,DDR4,256GB SSD,13.3,Shared,58
42500,Asus,Intel,Celeron N4020,9th Gen,1.1,2.8,2,8,4,4GB,DDR4,256GB SSD,15.6,Shared,42
45000,Asus,Intel,Celeron N4020,9th Gen,1.1,2.8,2,8,4,4GB,DDR4,512GB SSD,15.6,Shared,42
37500,LENOVO,Intel,Celeron N4020,9th Gen,1.1,2.6,2,8,4,4GB,DDR4,128GB SSD,10.1,Shared,45
30500,WALTON,Intel,Pentium Silver N5000,9th Gen,1.1,2.8,2,8,4,8GB,DDR4,NULL,14,Shared,31
59950,WALTON,Intel,Core i7,11th Gen,1.8,4.2,2,8,24,Installed,DDR4,InstalledGB SSD,14,Shared,31
75000,WALTON,Intel,Core i7,11th Gen,1.8,4.9,2,8,24,4GB,DDR4,1TBGB SSD,15.6,Shared,37
54000,LENOVO,Intel,Core i3,11th Gen,3,4.1,2,8,6,4GB,DDR4,1TBGB SSD,14,Shared,37
158000,Asus,Intel,Core i7,11th Gen,2.8,4.7,2,8,12,16GB,LPDDR4,512GB SSD,14,Shared,63
119000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,LPDDR4,512GB SSD,14,Shared,63
98000,Asus,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,DDR4,512GB SSD,15.6,Shared,42
71000,Asus,Intel,Core i3,11th Gen,2.4,4.1,4,8,6,8GB,DDR4,512GB SSD,15.6,Shared,42
71000,Asus,Intel,Core i3,11th Gen,2.4,4.1,4,8,6,8GB,DDR4,512GB SSD,15.6,Shared,42
68500,Asus,Intel,Core i3,11th Gen,2.4,4.1,2,8,6,4GB,DDR4,512GB SSD,15.6,Shared,42
108000,ASUS,Intel,Core i7,11th Gen,2.8,4.7,4,6,12,8GB,DDR4,512GB SSD,15.6,Shared,42
119000,Asus,Intel,Core i7,11th Gen,2.8,4.7,4,8,12,8GB,DDR4,512GB SSD,15.6,Shared,42
100500,Asus,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,DDR4,512GB SSD,15.6,Shared,42
103000,Asus,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,DDR4,512GB SSD,15.6,Shared,42
112000,Asus,Intel,Core i7,11th Gen,2.8,4.7,4,4,12,8GB,DDR4,NULL,15.6,Shared,42
94500,Asus,Intel,Core i5,11th Gen,2.4,4.2,4,8,8,8GB,DDR4,NULL,15.6,Shared,42
83000,Asus,Intel,Core i5,11th Gen,2.4,4.2,8,4,8,8GB,DDR4,NULL,15.6,Shared,42
115000,Asus,Intel,Core i7,11th Gen,2.8,4.7,2,8,12,16GB,DDR4,512GB SSD,14,Shared,42
95000,ASUS,Intel,Core i7,11th Gen,2.8,4.7,2,4,12,8GB,DDR4,GB SSD,14,Shared,42
80000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,DDR4,GB SSD,14,Shared,42
78000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,2,4,8,8GB,DDR4,GB SSD,14,Shared,42
77000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,DDR4,GB SSD,14,Shared,42
78000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,DDR4,GB SSD,14,Shared,42
84000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,16GB,DDR4,GB SSD,14,Shared,42
84000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,4,8,8,16GB,DDR4,GB SSD,14,Shared,42
630000,ASUS,AMD,Ryzen 9,6th Gen,,4.9,2,8,20,64GB,DDR5,2TBGB SSD,16,Shared,90
145000,LENOVO,Intel,Core i7,11th Gen,2.3,4.7,2,8,12,16GB,DDR4,512GB SSD,14,Shared,52
114000,HP,Intel,Core i7,11th Gen,2.3,4.7,2,8,12,8GB,DDR4,512GB SSD,14,Shared,42
99000,HP,AMD,Ryzen 5,4th Gen,2.3,4,2,8,8,8GB,DDR4,GB SSD,13.3,Shared,42
66000,HP,Intel,Core i3,11th Gen,3,4.1,4,8,4,8GB,DDR4,1TBGB SSD,14,Shared,42
58700,HP,Intel,Core i3,11th Gen,2.8,3.7,6,8,8,8GB,DDR4,1GB SSD,15.6,Shared,42
78800,HP,Intel,Core i5,12th Gen,2.4,4.4,6,8,12,8GB,DDR4,512GB SSD,14,Shared,42
425000,DELL,Intel,Core i7,12th Gen,2.6,4.6,2,8,20,16GB,DDR5,1TBGB SSD,17,Shared,97
290000,DELL,Intel,Core i7,12th Gen,2.8,4.8,2,8,24,16GB,LPDDR5,1TBGB SSD,"13,4",Shared,42
222000,DELL,Intel,Core i7,12th Gen,2.8,4.7,4,8,24,16GB,LPDDR5,512GB SSD,13.4,Shared,45
67500,Dell,Intel,Core i5,11th Gen,2.4,4.2,6,8,8,"4GB,",DDR4,1TBGB SSD,14,Shared,42
85000,Dell,AMD,Ryzen 7,5th Gen,2,4.5,6,8,16,8GB,DDR4,512GB SSD,15.6,Shared,42
71500,DELL,AMD,Ryzen 5,5th Gen,2.3,4.3,2,8,16,8GB,DDR4,512GB SSD,15.6,Shared,42
84900,ACER,Intel,Core i7,11th Gen,2.8,4.7,6,8,12,8GB,DDR4,NULL,14,Shared,48
93000,HP,AMD,Ryzen 7,5th Gen,1.8,4.4,6,8,16,8GB,DDR4,512GB SSD,13.3,Shared,42
155000,Asus,Intel,Core i7,11th Gen,2.8,4.7,4,8,12,8GB,LPDDR4,1TBGB SSD,14,Shared,65
62550,Walton,Intel,Core i3,11th Gen,1.7,3,4,8,4,8GB,DDR4,512GB SSD,14,Shared,49
82550,WALTON,Intel,Core i7,10th Gen,1.8,4.2,4,8,24,8GB,DDR4,InstalledGB SSD,14,Shared,36
45550,WALTON,Intel,Pentium Silver N5030,NULL,1.1,4.2,2,8,4,8GB,DDR4,InstalledGB SSD,14,Shared,36
44775,WALTON,Intel,Celeron N4120,NULL,1.1,4.2,10,8,4,8GB,DDR4,InstalledGB SSD,14,Shared,36
42775,WALTON,Intel,Celeron N4020,NULL,1.1,4.8,4,8,4,8GB,DDR4,InstalledGB SSD,14,Shared,36
87500,WALTON,Intel,Core i7,10th Gen,1.8,4.2,4,8,24,8GB,DDR4,InstalledGB SSD,15.6,Shared,36
84750,WALTON,Intel,Core i7,10th Gen,1.8,4.6,2,8,8,8GB,DDR4,InstalledGB SSD,15.6,Shared,36
67550,WALTON,Intel,Core i5,10th Gen,2.4,4.2,2,8,6,8GB,DDR4,InstalledGB SSD,15.6,Shared,36
76000,Realme,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,LPDDR4,512GB SSD,14,Shared,54
76000,Realme,Intel,Core i5,11th Gen,2.4,4.2,2,8,8,8GB,LPDDR4,512GB SSD,14,Shared,54
76000,Realme,Intel,Core i5,11th Gen,2.4,4.2,10,8,12,8GB,LPDDR4,512GB SSD,14,Shared,54
369900,MSI,Intel,Core i7,12th Gen,2.1,4.7,10,8,24,32GB,DDR5,1TBGB SSD,15.6,Shared,100
299900,MSI,Intel,Core i7,12th Gen,3.5,4.7,2,8,24,16GB,DDR5,1TBGB SSD,15.6,Shared,100
199000,MSI,Intel,Core i7,12th Gen,3.5,4.7,4,8,24,16GB,DDR4,1TBGB SSD,15.6,Shared,54
93500,MSI,Intel,Core i7,12th Gen,3.5,4.7,6,8,12,8GB,DDR4,512GB SSD,15.6,Shared,40
51500,Lenovo,Intel,Core i3,10th Gen,1.2,3.4,4,8,4,4GB,DDR4,1TBGB SSD,15.6,Shared,40
74500,Lenovo,Intel,Core i5,11th Gen,2.4,4.2,6,8,8,8GB,DDR4,512GB SSD,15.6,Shared,40
100000,Lenovo,Intel,Core i5,11th Gen,2.6,4.4,4,8,8,8GB,DDR4,1TBGB SSD,15.6,Shared,45
37000,Lenovo,Intel,Pentium Silver N5030,9th Gen,1.1,3.1,4,8,4,4GB,DDR4,1TBGB SSD,14,Shared,35
69000,Lenovo,AMD,Ryzen 5,7th Gen,2.8,4.3,4,8,4,8GB,DDR5,512GB SSD,15.6,Shared,42
62000,Lenovo,AMD,Ryzen 5,7th Gen,2.8,4.3,4,8,16,8GB,DDR5,256GB SSD,15.6,Shared,42
62000,Lenovo,AMD,Ryzen 5,7th Gen,2.8,4.3,4,8,4,8GB,DDR5,256GB SSD,14,Shared,42
62000,Lenovo,AMD,Ryzen 5,7th Gen,2.8,4.3,4,8,4,8GB,DDR5,500GB SSD,14,Shared,42
92800,HP,Intel,Core i7,12th Gen,2.1,3.3,4,8,24,8GB,DDR4,512GB SSD,15.6,Shared,41
46200,HP,Intel, Celeron N4500,9th Gen,3,2.8,4,8,4,4GB,DDR4,256GB SSD,15.6,Shared,41
50000,Dell,Intel,Core i3,11th Gen,3,4.1,10,8,6,4GB,DDR4,1TBGB SSD,14,Shared,42
90000,Dell,Intel,Core i7,11th Gen,2.8,4.7,4,8,12,8GB,DDR4,512GB SSD,14,Shared,42
99500,Dell,Intel,Core i7,11th Gen,2.8,4.7,4,8,12,8GB,DDR4,512GB SSD,14,Shared,42
72500,Dell,Intel,Core i3,11th Gen,3,4.1,4,8,6,8GB,DDR4,256GB SSD,14,Shared,41
65500,Dell,Intel,Core i3,11th Gen,3,4.1,4,8,6,4GB,DDR4,256GB SSD,14,Shared,41
72500,AVITA,AMD,Ryzen 7,3th Gen,2.3,4,4,8,4,8GB,DDR4,512GB SSD,14,2GB,42
75500,ASUS,AMD,Ryzen 7,4th Gen,2,4.1,4,8,8,8GB,DDR4,512GBM.2 SSD,15.6,Shared,50
78700,ASUS,AMD,Ryzen 7,4th Gen,2,4.1,4,8,18,8GB,DDR4,512GBM.2 SSD,15.6,Shared,50
130000,ASUS,Intel,Core i5,12th Gen,2.5,4.5,4,8,18,8GB,DDR4,512GB SSD,16,Shared,70
167000,ASUS,Intel,Core i7,11th Gen,3.3,4.8,10,8,12,16GB,DDR4,512GBM.2 SSD,16,Shared,96
178000,ASUS,AMD,Ryzen 7,5th Gen,2.1,4.4,4,8,20,16GB,DDR4,512GBM.2 SSD,16,2GB,96
158000,ASUS,AMD,Ryzen 9,5th Gen,3,4.6,4,8,20,16GB,DDR4,512GBM.2 SSD,15.6,Shared,63
59500,ASUS,Intel,Core i3,11th Gen,3,4.1,10,8,6,8GB,DDR4,512GB SSD,15.6,Shared,37
57000,Asus,Intel,Core i3,11th Gen,3,4.1,10,8,6,4GB,DDR4,256GB SSD,14,Shared,37
54500,Asus,Intel,Celeron N4500,9th Gen,1.1,2.8,10,8,4,4GB,DDR4,256GB SSD,11.6,Shared,42
55500,ASUS,AMD,Ryzen 3,3th Gen,2.1,3.5,10,8,5,4GB,DDR4,512GB SSD,15.6,Shared,37
53000,ASUS,AMD,Ryzen 3,3th Gen,2.1,3.5,8,8,5,4GB,DDR4,1TBGB SSD,10,Shared,37
165000,Apple,Intel,NULL,NULL,,,4,8,5,8GB,DDR4,256GB SSD,13.6,2GB,53
232190,ACER,Intel,Core i7,12th Gen,2.5,4.7,4,8,24,RAM:,DDR5,1TBGB SSD,15.6,2GB,57
132000,Acer,Intel,Core i7,11th Gen,3.3,4.8,4,8,12,8GB,DDR4,256GB SSD,15.6,Shared,57
52500,Acer,Intel,Core i3,11th Gen,3,4.1,4,8,6,8GB,DDR4,1TBGB SSD,15.6,Shared,40
47000,Acer,AMD,Ryzen 3,3th Gen,2.6,3.5,4,8,12,8GB,DDR4,256GB SSD,15.6,Shared,20
49500,Acer,AMD,Ryzen 3,3th Gen,2.6,3.5,10,8,16,8GB,DDR4,256GB SSD,15.6,Shared,20
172000,Acer,Intel,Core i7,11th Gen,2.3,4.6,4,8,24,16GB,DDR4,512GB SSD,15.6,Shared,20
61000,Lenovo,Intel,Core i3,11th Gen,3,4.1,4,8,6,8GB,DDR4,512GB SSD,15.6,Shared,38
57800,Lenovo,Intel,Core i3,11th Gen,3,4.1,12,8,6,8GB,DDR4,256GB SSD,15.6,Shared,38
55500,Lenovo,Intel,Core i3,11th Gen,3,4.1,12,8,6,8GB,DDR4,1TBGB SSD,15.6,Shared,38
74000,Lenovo,Intel,Core i5,11th Gen,2.4,4.2,6,8,8,8GB,DDR4,512GB SSD,15.6,4GB,45
74500,Lenovo,Intel,Core i5,11th Gen,2.4,4.2,10,8,8,8GB,DDR4,512GB SSD,14,Shared,45
55500,Asus,AMD,Ryzen 3,3th Gen,2.6,3.5,4,8,4,4GB,DDR4,512GB SSD,15.6,Shared,45
52000,Asus,AMD,Ryzen 3,3th Gen,2.6,3.5,10,8,4,4GB,DDR4,1TBGB SSD,15.6,Shared,37
56000,Dell,Intel,Core i3,11th Gen,3,4.1,6,8,6,4GB,DDR4,512GB SSD,15.6,Shared,42
53000,Lenovo,Intel,Core i3,11th Gen,3,4.1,12,8,6,4GB,DDR4,1GB SSD,14,Shared,38
56500,Lenovo,Intel,Core i3,11th Gen,3,4.1,12,8,6,4GB,DDR4,1GB SSD,14,Shared,38
154000,Acer,Intel,Core i7,10th Gen,2.6,4.2,10,8,24,16GB,DDR4,1GB SSD,15.6,Shared,37
95000,Microsoft,Intel,Core i5,10th Gen,2.1,4.2,4,8,24,8GB,LPDDR4,128GB SSD,12.3,Shared,40