Price,Brand,Processor Brand,Processor Model,Generation,Processor Base Frequency,Processor Max Frequency,Processor Core,Processor Thread,CPU Cache,RAM,RAM Type,Display Size,Graphics Memory,Battery Capacity
122850.0,9.0,1.0,2.0,10.0,2.3,4.2,6.0,1,9.0,2.0,1.0,15.6,1.0,49.0
350000.0,13.0,2.0,2.0,8.0,2.3,4.2,4.0,2,4.0,1.0,1.0,15.6,1.0,80.0
339900.0,5.0,1.0,2.0,13.0,3.5,3.4,4.0,4,13.0,1.0,2.0,17.3,1.0,65.0
229900.0,5.0,1.0,2.0,12.0,3.5,4.7,4.0,1,13.0,2.0,2.0,15.6,1.0,65.0
108500.0,5.0,1.0,1.0,12.0,2.4,4.4,4.0,1,12.0,1.0,1.0,15.6,1.0,52.0
234900.0,5.0,1.0,2.0,12.0,1.2,4.8,4.0,2,13.0,2.0,2.0,15.6,1.0,53.0
219900.0,5.0,1.0,2.0,13.0,2.4,4.7,4.0,2,13.0,2.0,5.0,16.0,1.0,81.0
249900.0,5.0,1.0,2.0,12.0,3.6,4.8,4.0,2,13.0,3.0,5.0,16.0,1.0,82.0
145500.0,5.0,1.0,2.0,11.0,2.4,4.8,4.0,2,13.0,2.0,3.0,14.0,1.0,52.0
134000.0,5.0,1.0,2.0,11.0,3.0,4.8,4.0,4,12.0,2.0,3.0,14.0,1.0,52.0
76000.0,5.0,1.0,1.0,11.0,2.4,4.2,4.0,4,8.0,1.0,1.0,14.0,1.0,40.0
87000.0,5.0,2.0,4.0,5.0,2.0,4.5,4.0,2,9.0,1.0,1.0,14.0,1.0,40.0
93500.0,5.0,1.0,2.0,12.0,2.4,4.7,4.0,1,12.0,1.0,1.0,14.0,1.0,40.0
85500.0,5.0,1.0,2.0,11.0,2.8,4.7,4.0,4,12.0,1.0,1.0,14.0,1.0,40.0
61000.0,5.0,1.0,3.0,11.0,2.4,4.1,4.0,1,6.0,1.0,1.0,14.0,1.0,40.0
119500.0,5.0,1.0,1.0,12.0,2.4,4.4,4.0,4,12.0,1.0,1.0,15.6,1.0,53.0
92900.0,5.0,1.0,1.0,11.0,2.7,4.5,4.0,1,12.0,1.0,1.0,15.6,1.0,53.0
169000.0,5.0,1.0,2.0,3.0,3.5,4.7,4.0,1,13.0,2.0,1.0,16.0,1.0,53.0
173000.0,2.0,1.0,2.0,12.0,2.3,4.7,6.0,1,13.0,2.0,5.0,14.0,1.0,61.0
193000.0,2.0,1.0,2.0,12.0,2.1,4.7,4.0,1,13.0,2.0,5.0,13.3,1.0,50.0
69500.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,2.0,1.0,14.0,1.0,35.0
84000.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,45.0
79750.0,2.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,14.0,2.0,45.0
263000.0,2.0,1.0,2.0,12.0,2.3,4.7,4.0,1,13.0,1.0,2.0,16.0,1.0,99.0
258000.0,2.0,1.0,2.0,12.0,2.3,4.7,4.0,4,13.0,1.0,2.0,16.0,1.0,99.0
332500.0,2.0,2.0,8.0,5.0,3.3,4.6,4.0,1,9.0,2.0,1.0,16.0,1.0,80.0
253000.0,2.0,1.0,2.0,11.0,2.3,4.6,4.0,1,9.0,2.0,1.0,16.0,2.0,80.0
55500.0,2.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,4.0,1.0,14.0,1.0,38.0
65000.0,2.0,1.0,3.0,12.0,1.2,4.4,4.0,1,6.0,1.0,1.0,15.6,1.0,45.0
121000.0,2.0,1.0,1.0,11.0,3.3,4.8,4.0,1,8.0,1.0,1.0,16.0,1.0,75.0
55500.0,2.0,1.0,3.0,11.0,4.1,4.1,4.0,1,6.0,1.0,1.0,14.0,1.0,38.0
61000.0,2.0,1.0,3.0,11.0,4.1,4.1,4.0,1,6.0,5.0,1.0,14.0,2.0,38.0
39000.0,2.0,1.0,7.0,9.0,1.1,2.8,4.0,1,4.0,4.0,1.0,15.6,1.0,38.0
48000.0,2.0,1.0,3.0,10.0,1.2,3.4,4.0,4,4.0,4.0,1.0,15.6,2.0,41.0
55500.0,2.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,45.0
55000.0,2.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,4.0,1.0,15.6,1.0,45.0
84000.0,2.0,1.0,1.0,12.0,1.3,4.4,5.0,4,12.0,1.0,1.0,15.6,1.0,45.0
65000.0,2.0,1.0,3.0,12.0,1.2,4.4,4.0,4,6.0,1.0,1.0,15.6,1.0,45.0
75000.0,2.0,1.0,1.0,12.0,1.3,4.4,4.0,4,12.0,1.0,1.0,14.0,2.0,45.0
168000.0,2.0,1.0,2.0,12.0,2.3,4.7,4.0,4,13.0,1.0,1.0,16.0,1.0,71.0
111000.0,2.0,1.0,1.0,12.0,1.3,4.4,4.0,3,12.0,2.0,1.0,15.6,1.0,76.0
158000.0,2.0,1.0,2.0,12.0,1.7,4.7,4.0,1,13.0,2.0,1.0,15.6,1.0,76.0
102999.0,10.0,1.0,1.0,12.0,3.3,4.4,3.0,1,12.0,2.0,3.0,16.0,1.0,60.0
63500.0,10.0,1.0,3.0,11.0,2.4,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,42.0
78000.0,10.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,42.0
77999.0,10.0,1.0,1.0,11.0,2.4,4.2,5.0,1,8.0,1.0,1.0,14.0,1.0,56.0
76000.0,10.0,1.0,1.0,11.0,2.4,4.2,6.0,4,8.0,1.0,1.0,15.6,4.0,42.0
64000.0,10.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,3.0,15.6,1.0,42.0
76000.0,10.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,2.0,56.0
150000.0,3.0,1.0,2.0,11.0,2.3,4.6,4.0,3,13.0,2.0,1.0,16.1,1.0,70.0
71500.0,3.0,1.0,3.0,11.0,3.0,4.1,4.0,3,6.0,1.0,1.0,15.6,2.0,45.0
91000.0,3.0,1.0,1.0,12.0,2.4,4.4,4.0,4,12.0,1.0,1.0,14.0,1.0,50.0
93000.0,3.0,1.0,1.0,12.0,2.4,4.4,4.0,4,12.0,1.0,1.0,15.6,1.0,41.0
93000.0,3.0,1.0,1.0,12.0,2.4,4.4,5.0,1,12.0,1.0,1.0,15.6,1.0,41.0
103000.0,3.0,1.0,2.0,11.0,2.4,4.7,6.0,4,12.0,1.0,1.0,15.6,4.0,41.0
152000.0,3.0,1.0,1.0,11.0,3.1,4.4,4.0,4,12.0,2.0,1.0,15.6,1.0,52.0
77000.0,3.0,1.0,1.0,11.0,2.4,4.2,4.0,3,8.0,1.0,1.0,14.0,2.0,40.0
165000.0,3.0,1.0,2.0,11.0,2.8,4.7,4.0,3,13.0,6.0,1.0,14.0,4.0,53.0
76000.0,3.0,1.0,1.0,11.0,2.4,4.2,6.0,4,8.0,1.0,1.0,15.6,1.0,41.0
58500.0,3.0,1.0,3.0,11.0,3.0,4.1,5.0,1,6.0,1.0,1.0,15.6,1.0,41.0
69000.0,3.0,1.0,1.0,11.0,2.4,4.2,5.0,1,8.0,1.0,1.0,14.0,1.0,41.0
81000.0,3.0,1.0,1.0,12.0,2.4,4.4,4.0,1,8.0,1.0,1.0,15.6,1.0,41.0
59000.0,3.0,1.0,3.0,11.0,3.0,4.1,6.0,4,6.0,1.0,1.0,15.6,1.0,41.0
73200.0,3.0,2.0,5.0,5.0,2.4,4.3,4.0,1,9.0,1.0,1.0,15.6,2.0,41.0
79700.0,3.0,2.0,4.0,5.0,1.8,4.3,4.0,1,8.0,1.0,1.0,15.6,2.0,41.0
51200.0,3.0,2.0,10.0,3.0,2.3,3.2,4.0,4,8.0,1.0,1.0,15.6,1.0,41.0
83500.0,3.0,1.0,1.0,11.0,2.4,4.2,4.0,1,12.0,1.0,1.0,15.6,1.0,41.0
40500.0,3.0,1.0,7.0,9.0,1.1,3.0,4.0,1,12.0,4.0,1.0,15.6,1.0,86.0
82500.0,6.0,1.0,9.0,11.0,2.5,4.8,4.0,4,13.0,3.0,3.0,15.6,1.0,86.0
86000.0,6.0,1.0,1.0,11.0,2.4,4.2,4.0,4,8.0,1.0,1.0,15.6,1.0,41.0
51000.0,6.0,1.0,3.0,11.0,3.0,4.1,5.0,4,6.0,4.0,1.0,15.6,4.0,42.0
90500.0,6.0,1.0,1.0,11.0,2.4,4.2,3.0,1,8.0,1.0,1.0,14.0,1.0,41.0
52000.0,6.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,4.0,1.0,15.6,1.0,41.0
134000.0,6.0,1.0,2.0,12.0,2.4,4.7,4.0,1,12.0,2.0,1.0,16.0,1.0,54.0
67000.0,6.0,1.0,3.0,12.0,2.4,4.4,6.0,3,10.0,1.0,1.0,15.6,1.0,41.0
84000.0,6.0,1.0,1.0,11.0,2.4,4.2,3.0,3,8.0,1.0,1.0,15.6,1.0,41.0
73000.0,6.0,1.0,1.0,11.0,2.4,4.2,5.0,4,8.0,4.0,1.0,15.6,4.0,41.0
161000.0,6.0,1.0,2.0,12.0,1.8,4.7,4.0,4,12.0,2.0,1.0,14.0,2.0,54.0
125000.0,6.0,1.0,1.0,12.0,1.8,4.4,4.0,1,12.0,1.0,3.0,14.0,2.0,54.0
90990.0,11.0,1.0,2.0,10.0,1.8,4.9,4.0,1,8.0,2.0,1.0,14.0,2.0,59.0
89000.0,11.0,1.0,2.0,10.0,1.8,4.9,5.0,1,8.0,2.0,1.0,14.0,4.0,76.0
179990.0,1.0,1.0,2.0,12.0,2.1,4.7,3.0,1,18.0,2.0,5.0,13.3,1.0,67.0
224990.0,1.0,1.0,2.0,12.0,2.3,4.7,4.0,1,9.0,2.0,5.0,14.5,1.0,76.0
129500.0,1.0,2.0,5.0,5.0,2.4,4.3,4.0,1,9.0,2.0,3.0,14.0,4.0,63.0
174000.0,1.0,1.0,2.0,11.0,2.8,4.7,3.0,1,8.0,2.0,3.0,14.0,4.0,70.0
109000.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,3,8.0,1.0,3.0,14.0,1.0,67.0
100000.0,1.0,2.0,5.0,5.0,2.1,4.0,4.0,4,8.0,1.0,3.0,14.0,1.0,42.0
139500.0,1.0,2.0,4.0,5.0,2.0,4.5,5.0,3,8.0,1.0,3.0,14.0,1.0,63.0
41000.0,1.0,1.0,7.0,9.0,1.1,2.8,5.0,1,4.0,4.0,1.0,15.6,4.0,37.0
42000.0,1.0,1.0,7.0,9.0,1.1,2.8,3.0,1,4.0,4.0,1.0,15.6,2.0,37.0
115000.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,15.6,2.0,50.0
135000.0,1.0,2.0,5.0,5.0,3.3,4.2,4.0,1,9.0,2.0,1.0,15.6,1.0,50.0
98500.0,1.0,2.0,4.0,5.0,2.4,4.4,4.0,1,18.0,1.0,1.0,15.6,2.0,50.0
115000.0,1.0,1.0,2.0,11.0,3.3,4.8,6.0,1,4.0,1.0,1.0,15.6,4.0,64.0
47000.0,1.0,1.0,7.0,9.0,1.1,2.8,6.0,1,4.0,4.0,1.0,14.0,1.0,42.0
45000.0,1.0,1.0,7.0,9.0,1.1,4.1,5.0,3,4.0,4.0,1.0,14.0,4.0,37.0
52000.0,1.0,1.0,3.0,10.0,2.1,4.1,6.0,1,4.0,4.0,1.0,15.6,4.0,37.0
50000.0,1.0,1.0,3.0,10.0,2.1,4.1,4.0,1,4.0,4.0,1.0,15.6,2.0,37.0
76500.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,3,8.0,1.0,1.0,15.6,1.0,37.0
76500.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,37.0
70500.0,1.0,1.0,1.0,11.0,2.4,4.2,3.0,1,8.0,4.0,1.0,15.6,4.0,37.0
70500.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,4.0,1.0,15.6,2.0,37.0
74500.0,1.0,1.0,1.0,11.0,2.4,4.2,5.0,4,8.0,4.0,1.0,15.6,4.0,37.0
70000.0,1.0,1.0,1.0,11.0,2.4,4.2,6.0,3,8.0,4.0,1.0,15.6,4.0,37.0
69000.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,3,8.0,4.0,1.0,15.6,1.0,37.0
58000.0,1.0,1.0,3.0,11.0,3.0,4.1,3.0,2,8.0,4.0,1.0,15.6,4.0,37.0
52000.0,1.0,1.0,3.0,11.0,3.0,4.1,6.0,2,6.0,4.0,1.0,15.6,1.0,37.0
112000.0,1.0,1.0,2.0,11.0,2.8,4.7,5.0,2,13.0,1.0,1.0,15.6,1.0,42.0
87800.0,1.0,1.0,1.0,12.0,2.4,4.4,6.0,1,8.0,1.0,1.0,15.6,4.0,42.0
88000.0,1.0,1.0,1.0,12.0,2.4,4.4,3.0,4,12.0,1.0,1.0,15.6,4.0,42.0
69990.0,1.0,1.0,3.0,12.0,2.4,4.4,6.0,1,13.0,4.0,1.0,15.6,4.0,42.0
78500.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,4.0,37.0
75500.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,37.0
63000.0,1.0,1.0,3.0,11.0,3.0,4.1,4.0,3,6.0,1.0,1.0,15.6,4.0,37.0
47000.0,1.0,1.0,3.0,10.0,2.1,4.1,3.0,4,4.0,4.0,1.0,15.6,4.0,37.0
105500.0,1.0,1.0,2.0,11.0,2.8,4.7,3.0,3,12.0,1.0,1.0,15.6,4.0,42.0
66000.0,1.0,1.0,3.0,11.0,3.0,4.1,3.0,1,6.0,1.0,1.0,15.6,1.0,42.0
66000.0,1.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,15.6,2.0,42.0
66000.0,1.0,1.0,3.0,11.0,3.0,4.1,4.0,4,6.0,1.0,1.0,15.6,2.0,42.0
72000.0,1.0,1.0,1.0,11.0,2.4,4.2,3.0,1,8.0,4.0,1.0,14.0,1.0,37.0
72500.0,1.0,1.0,1.0,11.0,2.4,4.2,3.0,1,8.0,4.0,1.0,14.0,1.0,37.0
54000.0,1.0,1.0,3.0,11.0,3.0,4.1,3.0,1,6.0,4.0,1.0,14.0,1.0,37.0
87800.0,1.0,1.0,1.0,12.0,2.4,4.4,3.0,1,6.0,1.0,1.0,14.0,1.0,37.0
89000.0,1.0,1.0,1.0,12.0,2.4,4.4,3.0,1,7.0,1.0,1.0,14.0,1.0,37.0
69000.0,1.0,1.0,3.0,12.0,2.4,4.4,4.0,1,13.0,4.0,1.0,14.0,4.0,40.0
78500.0,1.0,1.0,1.0,11.0,2.4,4.2,6.0,1,8.0,1.0,1.0,14.0,4.0,37.0
164000.0,1.0,1.0,2.0,12.0,2.3,4.7,3.0,1,13.0,1.0,1.0,15.6,4.0,90.0
91999.0,1.0,1.0,1.0,10.0,2.5,4.5,3.0,1,8.0,1.0,1.0,15.6,4.0,48.0
95000.0,1.0,1.0,1.0,10.0,2.5,4.5,3.0,4,8.0,1.0,1.0,15.6,4.0,48.0
203000.0,1.0,1.0,2.0,12.0,2.3,4.7,3.0,1,13.0,2.0,2.0,15.6,4.0,76.0
182000.0,1.0,1.0,1.0,12.0,2.0,4.4,4.0,1,12.0,2.0,2.0,15.6,1.0,76.0
174000.0,1.0,1.0,2.0,12.0,2.3,4.7,4.0,4,13.0,2.0,2.0,15.6,1.0,76.0
159000.0,1.0,1.0,1.0,12.0,2.0,4.4,3.0,1,12.0,2.0,2.0,15.6,4.0,76.0
350000.0,1.0,1.0,9.0,12.0,2.5,5.0,3.0,4,13.0,3.0,2.0,16.0,4.0,90.0
410000.0,1.0,1.0,2.0,7.0,2.9,3.9,3.0,3,8.0,5.0,1.0,18.4,1.0,74.0
272000.0,1.0,1.0,9.0,12.0,2.5,5.0,5.0,3,13.0,2.0,5.0,13.4,3.0,56.0
270000.0,1.0,2.0,4.0,5.0,3.2,4.4,4.0,4,8.0,2.0,1.0,16.0,4.0,90.0
360000.0,1.0,1.0,2.0,11.0,2.3,4.6,3.0,1,13.0,3.0,1.0,16.0,1.0,90.0
56000.0,1.0,1.0,3.0,11.0,3.0,4.1,4.0,3,6.0,4.0,1.0,15.6,1.0,37.0
51500.0,1.0,1.0,3.0,10.0,2.1,4.1,4.0,1,4.0,4.0,1.0,14.0,1.0,48.0
108000.0,1.0,2.0,5.0,5.0,2.4,4.3,4.0,4,9.0,4.0,1.0,14.0,1.0,48.0
160000.0,1.0,1.0,2.0,11.0,2.9,5.0,4.0,4,12.0,2.0,1.0,14.0,1.0,64.0
110000.0,1.0,1.0,1.0,11.0,2.4,4.5,3.0,4,8.0,1.0,1.0,14.0,4.0,63.0
152000.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,4,12.0,2.0,1.0,13.3,1.0,66.0
90000.0,1.0,1.0,1.0,11.0,2.4,4.2,3.0,4,8.0,1.0,1.0,13.3,4.0,66.0
308000.0,7.0,3.0,10.0,11.0,2.0,4.2,4.0,3,9.0,2.0,1.0,16.2,1.0,70.0
222000.0,7.0,3.0,10.0,11.0,1.6,4.2,1.0,4,14.0,2.0,1.0,14.2,4.0,70.0
222000.0,7.0,3.0,10.0,11.0,1.2,4.2,4.0,1,9.0,2.0,1.0,14.2,4.0,70.0
249000.0,7.0,3.0,10.0,11.0,2.4,4.2,3.0,1,9.0,2.0,1.0,14.2,1.0,70.0
263000.0,7.0,3.0,10.0,11.0,4.4,4.2,3.0,1,9.0,2.0,1.0,14.2,1.0,70.0
85000.0,4.0,1.0,2.0,11.0,2.4,4.7,3.0,2,12.0,1.0,1.0,14.0,1.0,48.0
89000.0,4.0,1.0,2.0,11.0,2.5,4.7,4.0,3,12.0,1.0,1.0,14.0,1.0,48.0
68500.0,4.0,1.0,1.0,11.0,2.4,4.2,3.0,1,8.0,1.0,1.0,14.0,1.0,48.0
55000.0,4.0,1.0,3.0,11.0,2.4,4.1,4.0,4,6.0,4.0,1.0,14.0,4.0,48.0
100000.0,4.0,1.0,1.0,11.0,2.3,4.2,4.0,3,8.0,1.0,1.0,14.0,1.0,56.0
71000.0,4.0,2.0,5.0,4.0,2.3,4.0,3.0,3,9.0,1.0,3.0,14.0,3.0,48.0
217000.0,4.0,1.0,2.0,12.0,3.3,4.7,4.0,3,13.0,1.0,1.0,15.6,2.0,57.0
121000.0,4.0,1.0,1.0,12.0,3.3,4.5,3.0,3,18.0,1.0,1.0,15.6,4.0,57.0
154000.0,4.0,2.0,11.0,11.0,3.3,4.5,4.0,4,12.0,1.0,2.0,15.6,2.0,57.0
95500.0,4.0,2.0,5.0,5.0,2.4,4.0,3.0,1,9.0,1.0,1.0,15.6,1.0,48.0
117000.0,4.0,1.0,1.0,12.0,3.3,4.4,3.0,3,8.0,1.0,1.0,15.6,3.0,50.0
101000.0,4.0,1.0,1.0,12.0,3.3,4.4,5.0,4,8.0,1.0,1.0,15.6,4.0,50.0
80000.0,4.0,1.0,1.0,11.0,2.4,4.2,4.0,4,8.0,1.0,1.0,14.0,4.0,48.0
63000.0,4.0,1.0,3.0,12.0,3.3,4.4,3.0,3,8.0,1.0,1.0,15.6,3.0,40.0
66000.0,4.0,1.0,1.0,11.0,2.4,4.2,3.0,10,8.0,1.0,1.0,15.6,3.0,37.0
53000.0,4.0,1.0,3.0,11.0,3.0,4.1,4.0,10,4.0,1.0,1.0,15.6,4.0,37.0
136000.0,2.0,1.0,2.0,11.0,3.3,4.8,3.0,1,13.0,2.0,1.0,15.6,1.0,45.0
38900.0,3.0,1.0,7.0,9.0,1.1,3.0,4.0,3,12.0,4.0,1.0,15.6,3.0,41.0
165000.0,7.0,1.0,2.0,5.0,1.1,3.0,3.0,3,12.0,1.0,1.0,13.6,3.0,52.0
70530.0,2.0,1.0,3.0,11.0,3.0,4.1,1.0,4,6.0,1.0,1.0,14.0,3.0,45.0
68360.0,2.0,1.0,3.0,11.0,3.0,4.1,5.0,3,6.0,4.0,1.0,14.0,1.0,45.0
255000.0,2.0,1.0,2.0,11.0,2.3,4.6,3.0,3,13.0,2.0,1.0,14.0,3.0,56.0
258000.0,2.0,1.0,2.0,12.0,2.3,4.7,3.0,4,13.0,2.0,2.0,16.0,4.0,80.0
253000.0,2.0,1.0,2.0,12.0,2.3,4.7,1.0,3,13.0,2.0,2.0,15.6,3.0,80.0
248000.0,2.0,1.0,2.0,12.0,2.3,4.7,1.0,5,13.0,1.0,2.0,15.6,1.0,80.0
97000.0,2.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,2.0,1.0,14.0,2.0,56.0
85000.0,2.0,1.0,1.0,11.0,2.4,4.2,3.0,1,8.0,1.0,1.0,15.6,4.0,57.0
86000.0,2.0,1.0,1.0,11.0,1.3,4.2,3.0,1,8.0,2.0,1.0,14.0,4.0,56.0
93000.0,2.0,2.0,5.0,5.0,2.3,4.2,4.0,4,12.0,2.0,1.0,14.0,3.0,56.0
84500.0,9.0,1.0,2.0,11.0,1.2,4.7,4.0,4,13.0,1.0,1.0,14.0,1.0,49.0
254900.0,5.0,1.0,2.0,13.0,1.3,4.2,3.0,5,13.0,1.0,2.0,17.3,3.0,53.0
118000.0,2.0,1.0,1.0,12.0,1.3,4.4,4.0,3,12.0,2.0,3.0,14.0,3.0,52.0
154500.0,1.0,2.0,4.0,6.0,2.7,4.7,4.0,3,9.0,2.0,5.0,13.3,1.0,67.0
149500.0,1.0,2.0,4.0,5.0,2.9,4.4,1.0,5,9.0,2.0,1.0,15.6,4.0,63.0
227000.0,5.0,1.0,2.0,12.0,3.5,4.7,4.0,3,13.0,2.0,1.0,15.6,1.0,65.0
345000.0,6.0,1.0,2.0,12.0,2.9,4.6,5.0,3,13.0,2.0,2.0,15.6,1.0,86.0
44000.0,1.0,1.0,7.0,9.0,1.1,2.8,4.0,4,4.0,4.0,1.0,14.0,1.0,37.0
74550.0,9.0,1.0,2.0,10.0,1.3,3.9,1.0,4,13.0,1.0,1.0,14.0,4.0,36.0
54550.0,9.0,1.0,1.0,10.0,1.0,3.6,1.0,1,9.0,1.0,1.0,14.0,4.0,36.0
96000.0,5.0,1.0,1.0,11.0,2.7,4.5,5.0,3,9.0,1.0,1.0,15.6,1.0,53.0
145000.0,1.0,2.0,4.0,5.0,2.4,4.4,1.0,1,9.0,2.0,1.0,15.6,3.0,63.0
82500.0,5.0,1.0,1.0,12.0,2.9,4.4,1.0,3,12.0,1.0,1.0,15.6,3.0,39.0
90000.0,5.0,1.0,1.0,12.0,2.9,4.4,7.0,3,12.0,2.0,1.0,15.6,5.0,39.0
89999.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,1,9.0,1.0,1.0,15.6,1.0,48.0
144000.0,1.0,1.0,1.0,12.0,2.0,4.4,2.0,1,12.0,1.0,2.0,15.6,1.0,76.0
240000.0,1.0,2.0,4.0,6.0,2.9,4.7,2.0,1,18.0,2.0,2.0,15.6,1.0,90.0
235000.0,1.0,2.0,8.0,6.0,2.9,4.9,6.0,1,9.0,2.0,2.0,14.0,1.0,76.0
235000.0,1.0,2.0,8.0,6.0,2.9,4.9,4.0,4,9.0,2.0,2.0,14.0,1.0,76.0
222000.0,1.0,2.0,4.0,6.0,2.9,4.7,4.0,3,18.0,1.0,2.0,17.3,2.0,90.0
200000.0,1.0,2.0,4.0,4.0,2.9,4.7,4.0,3,18.0,1.0,2.0,15.6,1.0,90.0
