Price,Brand,Processor Brand,Processor Model,Generation,Processor Base Frequency,Processor Max Frequency,Processor Core,Processor Thread,CPU Cache,RAM,RAM Type,Display Size,Graphics Memory,Battery Capacity
338000.0,1.0,2.0,8.0,5.0,2.9,4.6,3.0,4,18.0,3.0,1.0,16.0,4.0,90.0
142000.0,7.0,1.0,1.0,12.0,2.9,4.6,1.0,3,2.0,1.0,1.0,13.3,1.0,50.0
142000.0,7.0,1.0,8.0,11.0,2.9,4.6,1.0,3,2.0,1.0,1.0,13.3,3.0,50.0
182000.0,1.0,2.0,4.0,4.0,3.0,4.2,3.0,4,8.0,2.0,1.0,15.6,4.0,90.0
71990.0,1.0,1.0,1.0,11.0,3.0,4.2,3.0,4,8.0,1.0,3.0,14.0,3.0,37.0
70990.0,1.0,1.0,1.0,11.0,3.0,4.2,4.0,3,8.0,1.0,3.0,14.0,1.0,38.0
71990.0,1.0,1.0,1.0,11.0,3.0,4.2,7.0,3,8.0,1.0,3.0,14.0,1.0,37.0
190000.0,8.0,1.0,2.0,11.0,3.0,4.8,3.0,5,12.0,2.0,3.0,13.5,3.0,47.0
44500.0,3.0,1.0,7.0,9.0,1.1,3.1,4.0,3,4.0,4.0,1.0,15.6,1.0,41.0
56000.0,6.0,1.0,3.0,11.0,1.6,4.1,3.0,3,6.0,1.0,1.0,15.6,5.0,41.0
54500.0,6.0,1.0,3.0,11.0,3.0,4.1,3.0,5,6.0,1.0,1.0,15.6,4.0,41.0
89990.0,11.0,1.0,1.0,10.0,1.6,4.2,5.0,5,6.0,1.0,1.0,14.0,1.0,37.0
89990.0,11.0,1.0,1.0,10.0,1.6,4.2,3.0,3,6.0,1.0,1.0,14.0,5.0,37.0
89500.0,11.0,1.0,1.0,10.0,1.6,4.2,3.0,3,6.0,1.0,1.0,14.0,4.0,37.0
158000.0,1.0,1.0,2.0,11.0,2.8,4.7,1.0,4,12.0,2.0,3.0,14.0,4.0,63.0
135000.0,1.0,1.0,1.0,11.0,2.4,4.2,3.0,9,8.0,1.0,3.0,14.0,3.0,63.0
149000.0,1.0,2.0,4.0,6.0,2.4,4.7,6.0,3,18.0,2.0,2.0,16.0,4.0,70.0
149000.0,1.0,2.0,4.0,6.0,2.4,4.7,4.0,5,12.0,2.0,2.0,16.0,1.0,70.0
119000.0,1.0,1.0,2.0,11.0,2.8,4.7,2.0,5,12.0,1.0,1.0,15.6,1.0,42.0
102500.0,1.0,1.0,1.0,11.0,2.4,4.2,7.0,5,8.0,1.0,1.0,15.6,4.0,42.0
192000.0,1.0,2.0,4.0,6.0,2.4,4.7,4.0,5,18.0,2.0,2.0,15.6,3.0,41.0
169500.0,1.0,2.0,4.0,6.0,2.4,4.7,2.0,3,18.0,2.0,2.0,15.6,1.0,90.0
144000.0,1.0,2.0,4.0,6.0,2.4,4.7,4.0,5,18.0,1.0,2.0,15.6,1.0,90.0
58500.0,1.0,2.0,6.0,3.0,2.1,3.5,4.0,5,5.0,4.0,1.0,15.6,4.0,42.0
160000.0,1.0,1.0,2.0,10.0,2.4,4.9,5.0,5,8.0,2.0,6.0,14.0,1.0,66.0
115000.0,1.0,1.0,2.0,11.0,2.8,4.7,5.0,5,12.0,2.0,1.0,14.0,2.0,50.0
87000.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,3,8.0,1.0,1.0,14.0,2.0,50.0
64500.0,1.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,42.0
107000.0,1.0,1.0,2.0,11.0,2.8,4.7,1.0,1,12.0,1.0,1.0,14.0,4.0,42.0
118000.0,1.0,1.0,2.0,11.0,2.8,4.7,1.0,3,12.0,1.0,1.0,14.0,3.0,42.0
85000.0,1.0,1.0,1.0,11.0,2.4,4.2,1.0,5,8.0,1.0,1.0,14.0,3.0,42.0
71990.0,1.0,1.0,1.0,11.0,2.4,4.2,1.0,3,8.0,1.0,3.0,14.0,2.0,37.0
85000.0,5.0,2.0,4.0,5.0,1.8,4.3,6.0,3,12.0,1.0,1.0,14.0,4.0,39.0
116500.0,5.0,1.0,1.0,11.0,2.7,4.5,4.0,3,12.0,1.0,1.0,15.6,4.0,51.0
88000.0,2.0,1.0,1.0,11.0,2.4,4.2,3.0,3,12.0,1.0,1.0,14.0,1.0,56.0
78000.0,2.0,2.0,5.0,5.0,2.1,4.0,4.0,5,9.0,1.0,1.0,14.0,1.0,56.0
87000.0,3.0,1.0,1.0,11.0,2.4,4.2,2.0,5,12.0,1.0,1.0,15.6,1.0,45.0
78900.0,3.0,2.0,5.0,5.0,2.1,4.0,2.0,5,8.0,1.0,1.0,14.0,1.0,43.0
79500.0,3.0,1.0,1.0,11.0,2.6,4.5,2.0,5,12.0,1.0,1.0,14.0,1.0,43.0
242500.0,3.0,2.0,8.0,5.0,2.6,4.6,2.0,5,9.0,2.0,1.0,16.1,1.0,83.0
164000.0,3.0,1.0,1.0,11.0,2.4,4.2,2.0,11,8.0,1.0,3.0,13.3,1.0,56.0
71000.0,3.0,2.0,5.0,5.0,2.6,4.3,2.0,7,9.0,1.0,1.0,15.6,1.0,41.0
63000.0,3.0,2.0,6.0,5.0,2.6,3.8,2.0,7,9.0,1.0,1.0,15.6,1.0,41.0
78000.0,3.0,1.0,1.0,11.0,2.4,4.2,2.0,7,8.0,1.0,1.0,14.0,1.0,41.0
138000.0,6.0,1.0,2.0,11.0,2.8,4.7,2.0,7,12.0,1.0,1.0,14.0,1.0,42.0
99500.0,6.0,1.0,2.0,12.0,2.6,4.7,4.0,3,13.0,1.0,1.0,15.6,1.0,41.0
81000.0,6.0,1.0,1.0,12.0,2.4,4.4,6.0,3,12.0,1.0,1.0,15.6,1.0,41.0
86500.0,6.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,41.0
170000.0,6.0,1.0,2.0,10.0,2.6,5.0,4.0,2,12.0,2.0,1.0,15.6,1.0,86.0
185000.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,2,13.0,2.0,3.0,14.0,1.0,70.0
83000.0,1.0,1.0,1.0,11.0,2.4,4.2,6.0,8,12.0,1.0,1.0,15.6,1.0,42.0
118000.0,1.0,2.0,5.0,4.0,3.0,4.0,4.0,2,8.0,1.0,1.0,15.6,2.0,48.0
107000.0,1.0,1.0,2.0,11.0,2.8,4.7,2.0,2,12.0,1.0,1.0,15.6,1.0,42.0
85000.0,1.0,1.0,1.0,11.0,2.4,4.2,2.0,5,8.0,1.0,1.0,15.6,1.0,42.0
94000.0,4.0,2.0,5.0,7.0,2.0,4.5,2.0,5,9.0,1.0,1.0,14.0,1.0,50.0
110000.0,4.0,1.0,1.0,12.0,2.4,4.4,2.0,2,12.0,2.0,3.0,14.0,1.0,56.0
185000.0,4.0,1.0,2.0,11.0,2.3,4.6,2.0,2,13.0,2.0,1.0,15.6,1.0,59.0
79000.0,4.0,1.0,1.0,12.0,3.3,4.4,2.0,2,12.0,1.0,1.0,15.6,1.0,40.0
60000.0,4.0,1.0,3.0,13.0,2.1,3.8,2.0,2,8.0,1.0,1.0,15.6,1.0,40.0
68000.0,4.0,2.0,5.0,7.0,2.8,4.3,2.0,2,9.0,1.0,1.0,15.6,1.0,40.0
70990.0,4.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,3.0,14.0,1.0,37.0
70990.0,3.0,1.0,1.0,11.0,2.4,4.2,2.0,2,8.0,1.0,3.0,14.0,1.0,37.0
70950.0,4.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,3.0,14.0,1.0,37.0
70950.0,3.0,1.0,1.0,11.0,2.4,4.2,2.0,2,8.0,1.0,3.0,14.0,1.0,37.0
70990.0,4.0,1.0,1.0,11.0,2.4,4.2,2.0,2,8.0,1.0,3.0,14.0,1.0,37.0
132000.0,3.0,2.0,5.0,5.0,2.4,4.2,2.0,1,9.0,1.0,1.0,16.1,1.0,70.0
53000.0,6.0,1.0,3.0,11.0,3.0,4.1,2.0,1,6.0,4.0,1.0,15.6,1.0,41.0
258000.0,2.0,1.0,2.0,12.0,2.1,4.7,2.0,4,13.0,2.0,5.0,14.0,1.0,75.0
260000.0,2.0,1.0,2.0,11.0,3.0,4.8,2.0,4,13.0,2.0,3.0,14.0,1.0,60.0
119000.0,1.0,1.0,1.0,11.0,3.1,4.4,4.0,1,8.0,2.0,1.0,15.6,1.0,50.0
62000.0,1.0,1.0,3.0,11.0,3.0,4.1,2.0,1,6.0,4.0,1.0,15.6,1.0,42.0
33490.0,9.0,1.0,7.0,9.0,1.9,3.8,2.0,1,2.0,4.0,1.0,14.0,1.0,45.0
46500.0,9.0,1.0,3.0,10.0,2.1,4.1,2.0,1,4.0,1.0,1.0,14.0,1.0,45.0
35500.0,9.0,1.0,7.0,9.0,1.9,3.8,2.0,1,2.0,4.0,1.0,14.0,1.0,45.0
103500.0,5.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,3.0,14.0,1.0,52.0
114500.0,5.0,2.0,5.0,5.0,2.4,4.2,2.0,1,9.0,1.0,1.0,15.6,1.0,53.0
102500.0,3.0,2.0,5.0,5.0,2.4,4.2,2.0,3,9.0,1.0,1.0,13.3,1.0,51.0
215500.0,3.0,1.0,2.0,11.0,2.4,4.7,2.0,3,12.0,2.0,3.0,13.3,1.0,56.0
69500.0,1.0,1.0,2.0,10.0,1.2,3.4,2.0,2,4.0,4.0,1.0,15.6,1.0,37.0
63000.0,1.0,1.0,1.0,10.0,1.0,3.6,2.0,1,6.0,1.0,1.0,15.6,1.0,37.0
65000.0,1.0,1.0,1.0,10.0,1.0,3.6,2.0,4,6.0,4.0,1.0,15.6,1.0,37.0
49000.0,1.0,1.0,3.0,10.0,1.2,3.4,2.0,1,4.0,1.0,1.0,15.6,1.0,37.0
49000.0,1.0,1.0,3.0,10.0,1.2,3.4,2.0,1,4.0,4.0,1.0,15.6,1.0,37.0
68000.0,1.0,1.0,1.0,10.0,1.0,3.6,2.0,1,6.0,1.0,1.0,15.6,1.0,37.0
133500.0,1.0,2.0,4.0,4.0,2.4,4.2,2.0,1,12.0,2.0,1.0,17.3,1.0,48.0
121000.0,1.0,2.0,5.0,4.0,3.0,4.0,2.0,1,11.0,1.0,1.0,15.6,1.0,48.0
128000.0,1.0,2.0,4.0,4.0,2.9,4.2,2.0,1,8.0,2.0,1.0,15.6,1.0,48.0
176000.0,1.0,2.0,4.0,5.0,2.4,4.4,2.0,2,18.0,2.0,1.0,15.6,1.0,90.0
146000.0,1.0,1.0,2.0,11.0,2.7,4.5,2.0,1,12.0,1.0,1.0,15.6,1.0,48.0
133500.0,1.0,1.0,1.0,11.0,2.7,4.5,2.0,1,12.0,2.0,1.0,15.6,1.0,48.0
93000.0,1.0,1.0,2.0,11.0,2.8,4.7,2.0,1,12.0,5.0,1.0,15.6,1.0,37.0
68900.0,1.0,1.0,3.0,11.0,3.0,4.1,2.0,2,6.0,4.0,1.0,14.0,1.0,37.0
62000.0,1.0,1.0,3.0,11.0,3.0,4.1,2.0,1,6.0,4.0,1.0,14.0,1.0,42.0
142000.0,7.0,3.0,10.0,11.0,3.0,4.1,2.0,1,18.0,1.0,1.0,13.3,1.0,42.0
155000.0,7.0,3.0,10.0,11.0,3.0,4.1,2.0,1,18.0,1.0,1.0,13.3,1.0,58.0
186000.0,7.0,3.0,10.0,11.0,3.0,4.1,2.0,6,18.0,1.0,1.0,13.3,1.0,58.0
142000.0,7.0,3.0,10.0,11.0,3.0,4.1,2.0,1,18.0,1.0,1.0,13.3,1.0,58.0
42500.0,1.0,1.0,7.0,9.0,1.1,2.8,2.0,1,4.0,4.0,1.0,15.6,1.0,42.0
45000.0,1.0,1.0,7.0,9.0,1.1,2.8,2.0,1,4.0,4.0,1.0,15.6,1.0,42.0
37500.0,2.0,1.0,7.0,9.0,1.1,2.6,2.0,1,4.0,4.0,1.0,10.1,1.0,45.0
30500.0,9.0,1.0,7.0,9.0,1.1,2.8,2.0,1,4.0,1.0,1.0,14.0,1.0,31.0
59950.0,9.0,1.0,2.0,11.0,1.8,4.2,2.0,1,13.0,1.0,1.0,14.0,1.0,31.0
75000.0,9.0,1.0,2.0,11.0,1.8,4.9,2.0,1,13.0,4.0,1.0,15.6,1.0,37.0
54000.0,2.0,1.0,3.0,11.0,3.0,4.1,2.0,1,6.0,4.0,1.0,14.0,1.0,37.0
158000.0,1.0,1.0,2.0,11.0,2.8,4.7,2.0,1,12.0,2.0,3.0,14.0,1.0,63.0
119000.0,1.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,3.0,14.0,1.0,63.0
98000.0,1.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,1.0,15.6,1.0,42.0
71000.0,1.0,1.0,3.0,11.0,2.4,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,42.0
71000.0,1.0,1.0,3.0,11.0,2.4,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,42.0
68500.0,1.0,1.0,3.0,11.0,2.4,4.1,2.0,1,6.0,4.0,1.0,15.6,1.0,42.0
108000.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,6,12.0,1.0,1.0,15.6,1.0,42.0
119000.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,15.6,1.0,42.0
100500.0,1.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,1.0,15.6,1.0,42.0
103000.0,1.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,1.0,15.6,1.0,42.0
112000.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,2,12.0,1.0,1.0,15.6,1.0,42.0
94500.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,42.0
83000.0,1.0,1.0,1.0,11.0,2.4,4.2,3.0,2,8.0,1.0,1.0,15.6,1.0,42.0
115000.0,1.0,1.0,2.0,11.0,2.8,4.7,2.0,1,12.0,2.0,1.0,14.0,1.0,42.0
95000.0,1.0,1.0,2.0,11.0,2.8,4.7,2.0,2,12.0,1.0,1.0,14.0,1.0,42.0
80000.0,1.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,1.0,14.0,1.0,42.0
78000.0,1.0,1.0,1.0,11.0,2.4,4.2,2.0,2,8.0,1.0,1.0,14.0,1.0,42.0
77000.0,1.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,1.0,14.0,1.0,42.0
78000.0,1.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,1.0,14.0,1.0,42.0
84000.0,1.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,2.0,1.0,14.0,1.0,42.0
84000.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,2.0,1.0,14.0,1.0,42.0
630000.0,1.0,2.0,11.0,6.0,1.1,4.9,2.0,1,18.0,5.0,2.0,16.0,1.0,90.0
145000.0,2.0,1.0,2.0,11.0,2.3,4.7,2.0,1,12.0,2.0,1.0,14.0,1.0,52.0
114000.0,3.0,1.0,2.0,11.0,2.3,4.7,2.0,1,12.0,1.0,1.0,14.0,1.0,42.0
99000.0,3.0,2.0,5.0,4.0,2.3,4.0,2.0,1,8.0,1.0,1.0,13.3,1.0,42.0
66000.0,3.0,1.0,3.0,11.0,3.0,4.1,4.0,1,4.0,1.0,1.0,14.0,1.0,42.0
58700.0,3.0,1.0,3.0,11.0,2.8,3.7,6.0,1,8.0,1.0,1.0,15.6,1.0,42.0
78800.0,3.0,1.0,1.0,12.0,2.4,4.4,6.0,1,12.0,1.0,1.0,14.0,1.0,42.0
425000.0,6.0,1.0,2.0,12.0,2.6,4.6,2.0,1,18.0,2.0,2.0,17.0,1.0,97.0
290000.0,6.0,1.0,2.0,12.0,2.8,4.8,2.0,1,13.0,2.0,5.0,13.0,1.0,42.0
222000.0,6.0,1.0,2.0,12.0,2.8,4.7,4.0,1,13.0,2.0,5.0,13.4,1.0,45.0
67500.0,6.0,1.0,1.0,11.0,2.4,4.2,6.0,1,8.0,4.0,1.0,14.0,1.0,42.0
85000.0,6.0,2.0,4.0,5.0,2.0,4.5,6.0,1,9.0,1.0,1.0,15.6,1.0,42.0
71500.0,6.0,2.0,5.0,5.0,2.3,4.3,2.0,1,9.0,1.0,1.0,15.6,1.0,42.0
84900.0,4.0,1.0,2.0,11.0,2.8,4.7,6.0,1,12.0,1.0,1.0,14.0,1.0,48.0
93000.0,3.0,2.0,4.0,5.0,1.8,4.4,6.0,1,9.0,1.0,1.0,13.3,1.0,42.0
155000.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,3.0,14.0,1.0,65.0
62550.0,9.0,1.0,3.0,11.0,1.7,3.0,4.0,1,4.0,1.0,1.0,14.0,1.0,49.0
82550.0,9.0,1.0,2.0,10.0,1.8,4.2,4.0,1,13.0,1.0,1.0,14.0,1.0,36.0
45550.0,9.0,1.0,7.0,11.0,1.1,4.2,2.0,1,4.0,1.0,1.0,14.0,1.0,36.0
44775.0,9.0,1.0,7.0,11.0,1.1,4.2,4.0,1,4.0,1.0,1.0,14.0,1.0,36.0
42775.0,9.0,1.0,7.0,11.0,1.1,4.8,4.0,1,4.0,1.0,1.0,14.0,1.0,36.0
87500.0,9.0,1.0,2.0,10.0,1.8,4.2,4.0,1,13.0,1.0,1.0,15.6,1.0,36.0
84750.0,9.0,1.0,2.0,10.0,1.8,4.6,2.0,1,8.0,1.0,1.0,15.6,1.0,36.0
67550.0,9.0,1.0,1.0,10.0,2.4,4.2,2.0,1,6.0,1.0,1.0,15.6,1.0,36.0
76000.0,13.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,3.0,14.0,1.0,54.0
76000.0,13.0,1.0,1.0,11.0,2.4,4.2,2.0,1,8.0,1.0,3.0,14.0,1.0,54.0
76000.0,13.0,1.0,1.0,11.0,2.4,4.2,4.0,1,12.0,1.0,3.0,14.0,1.0,54.0
369900.0,5.0,1.0,2.0,12.0,2.1,4.7,4.0,1,13.0,3.0,2.0,15.6,1.0,100.0
299900.0,5.0,1.0,2.0,12.0,3.5,4.7,2.0,1,13.0,2.0,2.0,15.6,1.0,100.0
199000.0,5.0,1.0,2.0,12.0,3.5,4.7,4.0,1,13.0,2.0,1.0,15.6,1.0,54.0
93500.0,5.0,1.0,2.0,12.0,3.5,4.7,6.0,1,12.0,1.0,1.0,15.6,1.0,40.0
51500.0,2.0,1.0,3.0,10.0,1.2,3.4,4.0,1,4.0,4.0,1.0,15.6,1.0,40.0
74500.0,2.0,1.0,1.0,11.0,2.4,4.2,6.0,1,8.0,1.0,1.0,15.6,1.0,40.0
100000.0,2.0,1.0,1.0,11.0,2.6,4.4,4.0,1,8.0,1.0,1.0,15.6,1.0,45.0
37000.0,2.0,1.0,7.0,9.0,1.1,3.1,4.0,1,4.0,4.0,1.0,14.0,1.0,35.0
69000.0,2.0,2.0,5.0,7.0,2.8,4.3,4.0,1,4.0,1.0,2.0,15.6,1.0,42.0
62000.0,2.0,2.0,5.0,7.0,2.8,4.3,4.0,1,9.0,1.0,2.0,15.6,1.0,42.0
62000.0,2.0,2.0,5.0,7.0,2.8,4.3,4.0,1,4.0,1.0,2.0,14.0,1.0,42.0
62000.0,2.0,2.0,5.0,7.0,2.8,4.3,4.0,1,4.0,1.0,2.0,14.0,1.0,42.0
92800.0,3.0,1.0,2.0,12.0,2.1,3.3,4.0,1,13.0,1.0,1.0,15.6,1.0,41.0
46200.0,3.0,1.0,7.0,9.0,3.0,2.8,4.0,1,4.0,4.0,1.0,15.6,1.0,41.0
50000.0,6.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,4.0,1.0,14.0,1.0,42.0
90000.0,6.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,14.0,1.0,42.0
99500.0,6.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,14.0,1.0,42.0
72500.0,6.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,14.0,1.0,41.0
65500.0,6.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,4.0,1.0,14.0,1.0,41.0
72500.0,11.0,2.0,4.0,3.0,2.3,4.0,4.0,1,4.0,1.0,1.0,14.0,2.0,42.0
75500.0,1.0,2.0,4.0,4.0,2.0,4.1,4.0,1,8.0,1.0,1.0,15.6,1.0,50.0
78700.0,1.0,2.0,4.0,4.0,2.0,4.1,4.0,1,18.0,1.0,1.0,15.6,1.0,50.0
130000.0,1.0,1.0,1.0,12.0,2.5,4.5,4.0,1,18.0,1.0,1.0,16.0,1.0,70.0
167000.0,1.0,1.0,2.0,11.0,3.3,4.8,4.0,1,12.0,2.0,1.0,16.0,1.0,96.0
178000.0,1.0,2.0,4.0,5.0,2.1,4.4,4.0,1,18.0,2.0,1.0,16.0,2.0,96.0
158000.0,1.0,2.0,8.0,5.0,3.0,4.6,4.0,1,18.0,2.0,1.0,15.6,1.0,63.0
59500.0,1.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,37.0
57000.0,1.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,4.0,1.0,14.0,1.0,37.0
54500.0,1.0,1.0,7.0,9.0,1.1,2.8,4.0,1,4.0,4.0,1.0,11.6,1.0,42.0
55500.0,1.0,2.0,6.0,3.0,2.1,3.5,4.0,1,5.0,4.0,1.0,15.6,1.0,37.0
53000.0,1.0,2.0,6.0,3.0,2.1,3.5,3.0,1,5.0,4.0,1.0,10.0,1.0,37.0
165000.0,7.0,1.0,1.0,11.0,2.4,4.3,4.0,1,5.0,1.0,1.0,13.6,2.0,53.0
232190.0,4.0,1.0,2.0,12.0,2.5,4.7,4.0,1,13.0,5.0,2.0,15.6,2.0,57.0
132000.0,4.0,1.0,2.0,11.0,3.3,4.8,4.0,1,12.0,1.0,1.0,15.6,1.0,57.0
52500.0,4.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,40.0
47000.0,4.0,2.0,6.0,3.0,2.6,3.5,4.0,1,12.0,1.0,1.0,15.6,1.0,20.0
49500.0,4.0,2.0,6.0,3.0,2.6,3.5,4.0,1,9.0,1.0,1.0,15.6,1.0,20.0
172000.0,4.0,1.0,2.0,11.0,2.3,4.6,4.0,1,13.0,2.0,1.0,15.6,1.0,20.0
61000.0,2.0,1.0,3.0,11.0,3.0,4.1,4.0,1,6.0,1.0,1.0,15.6,1.0,38.0
57800.0,2.0,1.0,3.0,11.0,3.0,4.1,5.0,1,6.0,1.0,1.0,15.6,1.0,38.0
55500.0,2.0,1.0,3.0,11.0,3.0,4.1,5.0,1,6.0,1.0,1.0,15.6,1.0,38.0
74000.0,2.0,1.0,1.0,11.0,2.4,4.2,6.0,1,8.0,1.0,1.0,15.6,4.0,45.0
74500.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,45.0
55500.0,1.0,2.0,6.0,3.0,2.6,3.5,4.0,1,4.0,4.0,1.0,15.6,1.0,45.0
52000.0,1.0,2.0,6.0,3.0,2.6,3.5,4.0,1,4.0,4.0,1.0,15.6,1.0,37.0
56000.0,6.0,1.0,3.0,11.0,3.0,4.1,6.0,1,6.0,4.0,1.0,15.6,1.0,42.0
53000.0,2.0,1.0,3.0,11.0,3.0,4.1,5.0,1,6.0,4.0,1.0,14.0,1.0,38.0
56500.0,2.0,1.0,3.0,11.0,3.0,4.1,5.0,1,6.0,4.0,1.0,14.0,1.0,38.0
154000.0,4.0,1.0,2.0,10.0,2.6,4.2,4.0,1,13.0,2.0,1.0,15.6,1.0,37.0
95000.0,8.0,1.0,1.0,10.0,2.1,4.2,4.0,1,13.0,1.0,3.0,12.3,1.0,40.0
